Linux 4.15.0-117-generic (sl1-21) 	Friday 05 February 2021 	_x86_64_	(4 CPU)

07:58:29  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
08:00:34  IST  all   11.23    0.00    0.15    0.00    0.00    0.35    0.00    0.00    0.00   88.27
08:00:39  IST  all   13.38    0.00    0.25    0.00    0.00    0.30    0.00    0.00    0.00   86.07
08:00:44  IST  all   13.22    0.00    0.30    0.05    0.00    0.35    0.00    0.00    0.00   86.08
08:00:49  IST  all   13.39    0.00    0.15    0.05    0.00    0.30    0.00    0.00    0.00   86.11
08:00:54  IST  all    6.08    0.00    0.25    0.00    0.00    0.35    0.00    0.00    0.00   93.32
08:00:59  IST  all    7.34    0.00    0.10    0.00    0.00    0.15    0.00    0.00    0.00   92.41
08:01:04  IST  all   13.47    0.00    0.35    0.00    0.00    0.35    0.00    0.00    0.00   85.84
08:01:09  IST  all   13.31    0.00    0.30    0.00    0.00    0.45    0.00    0.00    0.00   85.94
08:01:14  IST  all   13.32    0.00    0.35    0.05    0.00    0.30    0.00    0.00    0.00   85.98
08:01:19  IST  all   10.52    0.00    0.30    0.05    0.00    0.20    0.00    0.00    0.00   88.93
08:01:24  IST  all    3.45    0.00    0.10    0.00    0.00    0.10    0.00    0.00    0.00   96.35
08:01:29  IST  all   13.44    0.00    0.10    0.00    0.00    0.35    0.00    0.00    0.00   86.11
08:01:34  IST  all   13.27    0.00    0.20    0.05    0.00    0.40    0.00    0.00    0.00   86.08
08:01:39  IST  all   13.29    0.00    0.30    0.00    0.00    0.55    0.00    0.00    0.00   85.86
08:01:44  IST  all   13.25    0.00    0.30    0.05    0.00    0.55    0.00    0.00    0.00   85.86
08:01:49  IST  all    0.10    0.00    0.40    0.05    0.00    0.00    0.00    0.00    0.00   99.45
08:01:54  IST  all   14.32    0.00    0.65    0.00    0.00    0.30    0.00    0.00    0.00   84.73
08:01:59  IST  all   13.32    0.00    0.40    0.00    0.00    0.25    0.00    0.00    0.00   86.03
08:02:04  IST  all   13.45    0.00    0.20    0.00    0.00    0.60    0.00    0.00    0.00   85.75
08:02:09  IST  all   13.37    0.00    0.20    0.00    0.00    0.45    0.00    0.00    0.00   85.99
08:02:14  IST  all    0.95    0.00    0.15    0.05    0.00    0.05    0.00    0.00    0.00   98.80
08:02:19  IST  all   12.38    0.00    0.20    0.00    0.00    0.65    0.00    0.00    0.00   86.77
08:02:24  IST  all   13.30    0.00    0.30    0.10    0.00    0.35    0.00    0.00    0.00   85.95
08:02:29  IST  all   13.29    0.00    0.20    0.05    0.00    0.60    0.00    0.00    0.00   85.86
08:02:34  IST  all   13.44    0.00    0.45    0.00    0.00    0.50    0.00    0.00    0.00   85.61
08:02:39  IST  all    4.25    0.00    0.35    0.00    0.00    0.05    0.00    0.00    0.00   95.35
08:02:44  IST  all    9.09    0.00    0.15    0.00    0.00    0.30    0.00    0.00    0.00   90.46
08:02:49  IST  all   13.47    0.00    0.30    0.00    0.00    0.40    0.00    0.00    0.00   85.84
08:02:54  IST  all   14.44    0.00    0.35    0.05    0.00    0.25    0.00    0.00    0.00   84.92
08:02:59  IST  all   13.43    0.00    0.20    0.00    0.00    0.20    0.00    0.00    0.00   86.17
08:03:04  IST  all    8.80    0.00    0.10    0.05    0.00    0.20    0.00    0.00    0.00   90.85
08:03:09  IST  all    4.85    0.00    0.05    0.00    0.00    0.15    0.00    0.00    0.00   94.95
08:03:14  IST  all   13.33    0.00    0.35    0.05    0.00    0.30    0.00    0.00    0.00   85.97
08:03:19  IST  all   13.56    0.00    0.25    0.05    0.00    0.35    0.00    0.00    0.00   85.79
08:03:24  IST  all   13.51    0.00    0.25    0.05    0.00    0.10    0.00    0.00    0.00   86.09
08:03:29  IST  all   12.80    0.00    0.25    0.00    0.00    0.10    0.00    0.00    0.00   86.85
08:03:34  IST  all    0.90    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.05
08:03:39  IST  all   13.41    0.00    0.30    0.05    0.00    0.05    0.00    0.00    0.00   86.19
08:03:44  IST  all    0.05    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00   99.95

Average:     all   10.28    0.00    0.26    0.02    0.00    0.25    0.00    0.00    0.00   89.19
