Linux 4.15.0-117-generic (sl1-21) 	Saturday 06 February 2021 	_x86_64_	(4 CPU)

01:37:40  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
01:41:05  IST  all   99.75    0.00    0.25    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:41:10  IST  all   99.15    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:41:15  IST  all   97.05    0.00    2.90    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:41:20  IST  all   98.55    0.00    1.40    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:41:25  IST  all   99.55    0.00    0.40    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:41:30  IST  all   99.00    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:41:35  IST  all   96.70    0.00    3.15    0.00    0.00    0.15    0.00    0.00    0.00    0.00
01:41:40  IST  all   99.25    0.00    0.70    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:41:45  IST  all   99.35    0.00    0.60    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:41:50  IST  all   97.95    0.00    2.00    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:41:55  IST  all   97.95    0.00    1.95    0.00    0.00    0.10    0.00    0.00    0.00    0.00
01:42:00  IST  all   99.30    0.00    0.65    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:42:05  IST  all   99.30    0.00    0.70    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:42:10  IST  all   96.75    0.00    3.10    0.00    0.00    0.15    0.00    0.00    0.00    0.00
01:42:15  IST  all   99.15    0.00    0.80    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:42:20  IST  all   99.60    0.00    0.40    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:42:25  IST  all   98.50    0.00    1.45    0.00    0.00    0.05    0.00    0.00    0.00    0.00
01:42:30  IST  all   97.35    0.00    2.55    0.00    0.00    0.10    0.00    0.00    0.00    0.00
01:42:35  IST  all   99.40    0.00    0.60    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:42:40  IST  all   99.50    0.00    0.40    0.00    0.00    0.10    0.00    0.00    0.00    0.00
01:42:45  IST  all   97.60    0.00    2.25    0.00    0.00    0.15    0.00    0.00    0.00    0.00
01:42:50  IST  all   99.25    0.00    0.75    0.00    0.00    0.00    0.00    0.00    0.00    0.00
01:42:55  IST  all   48.40    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   51.55
01:43:00  IST  all    0.10    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.85

Average:     all   90.41    0.00    1.34    0.00    0.00    0.10    0.00    0.00    0.00    8.14
