Linux 4.15.0-117-generic (sl1-21) 	Friday 05 February 2021 	_x86_64_	(4 CPU)

07:25:37  IST  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
07:27:37  IST  all   56.44    0.00    0.89    0.00    0.00    1.09    0.00    0.00    0.00   41.58
07:27:42  IST  all   98.40    0.00    1.55    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:27:47  IST  all   68.97    0.00    0.99    0.00    0.00    0.75    0.00    0.00    0.00   29.29
07:27:52  IST  all   96.00    0.00    1.25    0.00    0.00    0.15    0.00    0.00    0.00    2.60
07:27:57  IST  all   85.59    0.00    0.80    0.05    0.00    0.30    0.00    0.00    0.00   13.27
07:28:02  IST  all   83.05    0.00    1.54    0.00    0.00    0.75    0.00    0.00    0.00   14.66
07:28:07  IST  all   99.05    0.00    0.95    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:28:12  IST  all   78.45    0.00    1.54    0.00    0.00    0.65    0.00    0.00    0.00   19.36
07:28:17  IST  all   98.65    0.00    1.35    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:28:22  IST  all   81.40    0.00    1.04    0.00    0.00    0.89    0.00    0.00    0.00   16.67
07:28:27  IST  all   98.50    0.00    1.50    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:28:32  IST  all   93.41    0.00    1.10    0.00    0.00    0.25    0.00    0.00    0.00    5.24
07:28:37  IST  all   87.77    0.00    1.29    0.00    0.00    0.75    0.00    0.00    0.00   10.19
07:28:42  IST  all   98.25    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.75
07:28:47  IST  all   81.90    0.00    1.55    0.00    0.00    0.50    0.00    0.00    0.00   16.05
07:28:52  IST  all   99.00    0.00    1.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:28:57  IST  all   80.59    0.00    1.15    0.00    0.00    0.30    0.00    0.00    0.00   17.96
07:29:02  IST  all   98.40    0.00    1.50    0.00    0.00    0.10    0.00    0.00    0.00    0.00
07:29:07  IST  all   85.75    0.00    1.35    0.00    0.00    0.45    0.00    0.00    0.00   12.46
07:29:12  IST  all   96.05    0.00    2.30    0.00    0.00    0.20    0.00    0.00    0.00    1.45
07:29:17  IST  all   97.06    0.00    0.85    0.00    0.00    0.25    0.00    0.00    0.00    1.85
07:29:22  IST  all   84.35    0.00    1.54    0.00    0.00    0.50    0.00    0.00    0.00   13.60
07:29:27  IST  all   98.85    0.00    1.15    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:29:32  IST  all   85.98    0.00    1.44    0.05    0.00    1.04    0.00    0.00    0.00   11.49
07:29:37  IST  all   98.65    0.00    1.30    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:29:42  IST  all   81.27    0.00    1.84    0.00    0.00    0.50    0.00    0.00    0.00   16.38
07:29:47  IST  all   98.45    0.00    1.50    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:29:52  IST  all   95.11    0.00    1.10    0.00    0.00    0.25    0.00    0.00    0.00    3.54
07:29:57  IST  all   86.34    0.00    1.59    0.00    0.00    0.70    0.00    0.00    0.00   11.38
07:30:02  IST  all   98.70    0.00    1.25    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:30:07  IST  all   82.12    0.00    1.39    0.00    0.00    0.75    0.00    0.00    0.00   15.75
07:30:12  IST  all   98.80    0.00    1.20    0.00    0.00    0.00    0.00    0.00    0.00    0.00
07:30:17  IST  all   85.36    0.00    1.38    0.00    0.00    1.14    0.00    0.00    0.00   12.12
07:30:22  IST  all   98.45    0.00    1.40    0.00    0.00    0.15    0.00    0.00    0.00    0.00
07:30:27  IST  all   93.01    0.00    1.15    0.00    0.00    0.30    0.00    0.00    0.00    5.54
07:30:32  IST  all   90.24    0.00    1.84    0.00    0.00    0.50    0.00    0.00    0.00    7.42
07:30:37  IST  all   99.00    0.00    0.95    0.00    0.00    0.05    0.00    0.00    0.00    0.00
07:30:42  IST  all   85.89    0.00    1.34    0.00    0.00    0.79    0.00    0.00    0.00   11.97
07:30:47  IST  all   70.00    0.00    0.55    0.00    0.00    0.05    0.00    0.00    0.00   29.40
07:30:52  IST  all    0.00    0.00    0.05    0.00    0.00    0.00    0.00    0.00    0.00   99.95
07:30:57  IST  all    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00  100.00

Average:     all   77.94    0.00    1.16    0.01    0.00    0.34    0.00    0.00    0.00   20.55
